shd_fips,mrp_mean,mrp_sd,mrp_lower,mrp_upper,raw_mean,sample_size,abb,state,district,name,state_fips,pres_2012
45122,-0.021128253,0.177122031,-0.388942793,0.277021756,0.147656024,26,SC,South Carolina,122,"State House District HD-122 (2012), South Carolina",45,0.624849902
45123,0.374835662,0.15908433,0.038566053,0.696440381,0.725931562,27,SC,South Carolina,123,"State House District HD-123 (2012), South Carolina",45,0.347471867
45124,0.065365441,0.149478289,-0.24087064,0.396981499,0.186159292,32,SC,South Carolina,124,"State House District HD-124 (2012), South Carolina",45,0.380293443
46001,0.166973741,0.186071767,-0.204862341,0.582897233,0.2068549,16,SD,South Dakota,1,"State House District 1 (2012), South Dakota",46,0.526019162
46002,-0.043854196,0.200738717,-0.440137181,0.402515683,-0.140328708,18,SD,South Dakota,2,"State House District 2 (2012), South Dakota",46,0.4289307
46003,0.347738671,0.176299646,-0.035844503,0.691638264,0.556939182,19,SD,South Dakota,3,"State House District 3 (2012), South Dakota",46,0.458871516
46004,0.268823922,0.169885316,-0.099995023,0.644800765,0.3977445,23,SD,South Dakota,4,"State House District 4 (2012), South Dakota",46,0.419278209
46005,0.270933861,0.170737501,-0.099893349,0.565947792,0.506440215,22,SD,South Dakota,5,"State House District 5 (2012), South Dakota",46,0.406856204
46006,0.366640152,0.251089091,-0.113747409,0.723219069,0.98914652,13,SD,South Dakota,6,"State House District 6 (2012), South Dakota",46,0.391945089
46007,-0.258984505,0.185902199,-0.555136835,0.115569937,-0.508181473,22,SD,South Dakota,7,"State House District 7 (2012), South Dakota",46,0.518464881
46008,0.394582034,0.182614539,0.096542649,0.787919754,0.742392715,24,SD,South Dakota,8,"State House District 8 (2012), South Dakota",46,0.444375608
46009,0.059222972,0.324231499,-0.5310781,0.507167424,-0.355346473,10,SD,South Dakota,9,"State House District 9 (2012), South Dakota",46,0.459383754
46010,0.283508531,0.178147569,-0.051797969,0.671454185,0.691393537,17,SD,South Dakota,10,"State House District 10 (2012), South Dakota",46,0.434925047
46011,0.103023714,0.198865004,-0.298559015,0.377049112,0.05719102,34,SD,South Dakota,11,"State House District 11 (2012), South Dakota",46,0.427851904
46012,0.349840997,0.172455994,-0.021267569,0.713134309,0.613553366,23,SD,South Dakota,12,"State House District 12 (2012), South Dakota",46,0.442165191
46013,0.136180399,0.183666537,-0.247969244,0.419673923,0.271550574,27,SD,South Dakota,13,"State House District 13 (2012), South Dakota",46,0.43142558
46014,-0.067612373,0.164908474,-0.321762711,0.299746729,0.034583195,38,SD,South Dakota,14,"State House District 14 (2012), South Dakota",46,0.46110041
46015,0.16838875,0.217316891,-0.277672912,0.490087904,0.210868042,17,SD,South Dakota,15,"State House District 15 (2012), South Dakota",46,0.626720376
46016,0.327312064,0.174124557,-0.091383467,0.646094218,0.32211425,20,SD,South Dakota,16,"State House District 16 (2012), South Dakota",46,0.377781734
46017,-0.350669938,0.182782131,-0.74902386,0.021104885,-1.022881886,16,SD,South Dakota,17,"State House District 17 (2012), South Dakota",46,0.473125271
46018,0.151710954,0.201573072,-0.206244446,0.595341954,0.238115107,15,SD,South Dakota,18,"State House District 18 (2012), South Dakota",46,0.434728937
46019,-0.002008009,0.181935246,-0.38091216,0.378330667,-0.320552353,21,SD,South Dakota,19,"State House District 19 (2012), South Dakota",46,0.313459268
46020,-0.050776741,0.176273339,-0.420877073,0.304752835,-0.221496744,23,SD,South Dakota,20,"State House District 20 (2012), South Dakota",46,0.399054094
46021,0.27857574,0.206225959,-0.142881923,0.606644745,0.168659086,15,SD,South Dakota,21,"State House District 21 (2012), South Dakota",46,0.332637947
46022,0.441005585,0.200119459,0.012424346,0.763411024,0.67228373,18,SD,South Dakota,22,"State House District 22 (2012), South Dakota",46,0.411539258
46023,0.466157247,0.173365505,0.097392272,0.768530012,0.610006455,31,SD,South Dakota,23,"State House District 23 (2012), South Dakota",46,0.28362061
46024,-0.121095588,0.224853465,-0.453345468,0.334184032,-0.346197518,14,SD,South Dakota,24,"State House District 24 (2012), South Dakota",46,0.326256578
46025,0.175317796,0.219390203,-0.300409025,0.515532098,0.22495672,12,SD,South Dakota,25,"State House District 25 (2012), South Dakota",46,0.398712148
46027,0.481662099,0.29885435,-0.067268319,0.878165658,1.965858495,3,SD,South Dakota,27,"State House District 27 (2012), South Dakota",46,0.60398524
46029,0.519078375,0.219620549,0.231821422,0.950065059,0.952192193,21,SD,South Dakota,29,"State House District 29 (2012), South Dakota",46,0.275062657
46030,0.533075032,0.16798146,0.258023452,0.897441865,0.899025363,33,SD,South Dakota,30,"State House District 30 (2012), South Dakota",46,0.29262269
46031,0.003287666,0.178051344,-0.369715695,0.26893698,-0.033926852,37,SD,South Dakota,31,"State House District 31 (2012), South Dakota",46,0.3612475
46032,0.21261935,0.200145323,-0.194836686,0.504658526,0.268117208,32,SD,South Dakota,32,"State House District 32 (2012), South Dakota",46,0.38990643
46033,0.144849987,0.209858946,-0.149877722,0.6018365,0.310752155,17,SD,South Dakota,33,"State House District 33 (2012), South Dakota",46,0.33626679
46034,0.202099713,0.197213233,-0.072281764,0.606227548,0.598961689,28,SD,South Dakota,34,"State House District 34 (2012), South Dakota",46,0.350087719
46035,-0.035834273,0.166216647,-0.375266158,0.30816717,-0.177850344,24,SD,South Dakota,35,"State House District 35 (2012), South Dakota",46,0.363878327
4626A,-0.010361697,0.225181886,-0.415054108,0.487521813,-0.483496708,6,SD,South Dakota,26A,"State House District 26A (2012), South Dakota",46,0.727863777
4626B,0.300563435,0.210415935,-0.136937485,0.71370008,0.640631107,10,SD,South Dakota,26B,"State House District 26B (2012), South Dakota",46,0.394153424
4628A,0.275098432,0.224189553,-0.202053765,0.741199385,1.356468379,3,SD,South Dakota,28A,"State House District 28A (2012), South Dakota",46,0.605916535
4628B,-0.005894754,0.241563193,-0.454793617,0.512129806,-0.530216903,3,SD,South Dakota,28B,"State House District 28B (2012), South Dakota",46,0.217238184
47001,0.584221123,0.164895828,0.243352433,0.799452413,0.763450843,47,TN,Tennessee,1,"State House District 1 (2012), Tennessee",47,0.269470554
47002,0.185611216,0.149902217,-0.07122083,0.498113148,0.268073259,49,TN,Tennessee,2,"State House District 2 (2012), Tennessee",47,0.258824459
47003,0.260081665,0.134777358,0.002460307,0.563249235,0.305031464,47,TN,Tennessee,3,"State House District 3 (2012), Tennessee",47,0.238417074
47004,0.259640894,0.147822449,0.040495661,0.554316372,0.364248401,44,TN,Tennessee,4,"State House District 4 (2012), Tennessee",47,0.253552793
47005,0.047390183,0.176766551,-0.194377188,0.412709477,-0.029478464,38,TN,Tennessee,5,"State House District 5 (2012), Tennessee",47,0.266864273
47006,0.204517031,0.132744733,-0.082159268,0.417074554,0.243444658,51,TN,Tennessee,6,"State House District 6 (2012), Tennessee",47,0.283472195
47007,0.281290282,0.129404138,0.034027281,0.559243108,0.325528998,43,TN,Tennessee,7,"State House District 7 (2012), Tennessee",47,0.328675919
47008,0.518674229,0.156881797,0.195012294,0.786504815,0.701044774,38,TN,Tennessee,8,"State House District 8 (2012), Tennessee",47,0.260638298
47009,0.811620897,0.202913185,0.399049945,1.052665874,0.985602027,33,TN,Tennessee,9,"State House District 9 (2012), Tennessee",47,0.259081595
47010,0.130781711,0.155831628,-0.198005924,0.43611494,0.166198759,38,TN,Tennessee,10,"State House District 10 (2012), Tennessee",47,0.264932173
47011,0.103942397,0.155170224,-0.195907019,0.464178174,0.073685232,38,TN,Tennessee,11,"State House District 11 (2012), Tennessee",47,0.247261746
47012,0.699059213,0.278826321,0.251236642,1.12914166,0.722287584,52,TN,Tennessee,12,"State House District 12 (2012), Tennessee",47,0.222736452
47013,-0.038135652,0.159161603,-0.35864495,0.199918077,-0.091768674,50,TN,Tennessee,13,"State House District 13 (2012), Tennessee",47,0.475384398
47014,0.17976323,0.152537048,-0.125345841,0.484490565,0.180090164,37,TN,Tennessee,14,"State House District 14 (2012), Tennessee",47,0.275579194
47015,-0.359204923,0.133727501,-0.637310304,-0.062584232,-0.285537996,45,TN,Tennessee,15,"State House District 15 (2012), Tennessee",47,0.667573037
47016,0.390911815,0.121440526,0.185231479,0.654163135,0.52239648,66,TN,Tennessee,16,"State House District 16 (2012), Tennessee",47,0.264681124
47017,0.357698595,0.145415737,0.049719526,0.604734305,0.379603822,39,TN,Tennessee,17,"State House District 17 (2012), Tennessee",47,0.234691469
47018,-0.172076047,0.121729896,-0.410206136,0.078810205,-0.103170908,65,TN,Tennessee,18,"State House District 18 (2012), Tennessee",47,0.379058695
47019,-0.090952397,0.179324777,-0.360805046,0.279775736,-0.336566255,41,TN,Tennessee,19,"State House District 19 (2012), Tennessee",47,0.250580772
47020,0.218875955,0.207285262,-0.032545292,0.650893571,0.419307843,37,TN,Tennessee,20,"State House District 20 (2012), Tennessee",47,0.274032331
47021,0.383484617,0.136616395,0.153806426,0.673556531,0.574760628,62,TN,Tennessee,21,"State House District 21 (2012), Tennessee",47,0.258004049
47022,0.155015543,0.146885469,-0.141785416,0.420181956,-0.006039531,52,TN,Tennessee,22,"State House District 22 (2012), Tennessee",47,0.240735238
47023,0.302659587,0.138404334,0.019044342,0.625809705,0.353851355,49,TN,Tennessee,23,"State House District 23 (2012), Tennessee",47,0.255120879
47024,0.596013267,0.166554689,0.226446376,0.85637455,0.807022904,38,TN,Tennessee,24,"State House District 24 (2012), Tennessee",47,0.247438313
47025,0.475766208,0.127951268,0.230393127,0.757848522,0.590319761,62,TN,Tennessee,25,"State House District 25 (2012), Tennessee",47,0.266428547
47026,0.227990436,0.137937086,-0.054996724,0.510381532,0.292664965,61,TN,Tennessee,26,"State House District 26 (2012), Tennessee",47,0.346833387
47027,0.136225972,0.124509049,-0.13311942,0.414557211,0.087871093,56,TN,Tennessee,27,"State House District 27 (2012), Tennessee",47,0.350709347
47028,-0.571659136,0.135478647,-0.868038197,-0.319464899,-0.530276551,51,TN,Tennessee,28,"State House District 28 (2012), Tennessee",47,0.813225167
47029,0.274730963,0.152716542,-0.007001026,0.596116452,0.511558457,41,TN,Tennessee,29,"State House District 29 (2012), Tennessee",47,0.339949779
47030,0.263472239,0.142829897,-0.028137064,0.575358592,0.356390592,49,TN,Tennessee,30,"State House District 30 (2012), Tennessee",47,0.377394704
47031,0.410442788,0.1386769,0.138489393,0.725026188,0.524278627,48,TN,Tennessee,31,"State House District 31 (2012), Tennessee",47,0.277704033
47032,-0.077739027,0.138694516,-0.368467761,0.169339899,-0.20765809,56,TN,Tennessee,32,"State House District 32 (2012), Tennessee",47,0.271134898
47033,0.440350993,0.12952282,0.162024716,0.732418117,0.56018638,64,TN,Tennessee,33,"State House District 33 (2012), Tennessee",47,0.359512445
47034,0.298115375,0.164995645,-0.059375044,0.611075446,0.330840429,35,TN,Tennessee,34,"State House District 34 (2012), Tennessee",47,0.336880092
47035,0.24141432,0.140604655,-0.041175418,0.545035129,0.17356125,41,TN,Tennessee,35,"State House District 35 (2012), Tennessee",47,0.240266905
47036,0.413163837,0.157915718,0.090079431,0.731654189,0.517573153,36,TN,Tennessee,36,"State House District 36 (2012), Tennessee",47,0.272745839
47037,0.265898705,0.129589872,-0.004098911,0.489333285,0.486974363,55,TN,Tennessee,37,"State House District 37 (2012), Tennessee",47,0.389888819
47038,0.457320388,0.136056633,0.175028754,0.733958078,0.54685686,52,TN,Tennessee,38,"State House District 38 (2012), Tennessee",47,0.252179072
47039,0.447498018,0.144927072,0.131616327,0.734769237,0.575770746,40,TN,Tennessee,39,"State House District 39 (2012), Tennessee",47,0.337685612
47040,0.440494786,0.142816332,0.138919881,0.743688058,0.585593138,41,TN,Tennessee,40,"State House District 40 (2012), Tennessee",47,0.323020079
47041,0.505480129,0.166222945,0.299777051,0.818717625,0.68389415,56,TN,Tennessee,41,"State House District 41 (2012), Tennessee",47,0.327076381
47042,0.218109466,0.158858656,-0.112643784,0.436041823,0.30475645,45,TN,Tennessee,42,"State House District 42 (2012), Tennessee",47,0.310122254
47043,0.24610053,0.150795232,0.034683002,0.566440602,0.369075388,58,TN,Tennessee,43,"State House District 43 (2012), Tennessee",47,0.35864183
47044,0.46133085,0.176873748,0.22084516,0.822408392,0.718133761,45,TN,Tennessee,44,"State House District 44 (2012), Tennessee",47,0.314251281
47045,0.336882013,0.174716219,-0.010323038,0.547136488,0.309897168,62,TN,Tennessee,45,"State House District 45 (2012), Tennessee",47,0.271481943
47046,0.304028569,0.17293177,-0.067736107,0.558810473,0.319054898,29,TN,Tennessee,46,"State House District 46 (2012), Tennessee",47,0.319661275
47047,0.334809146,0.160331799,-0.008396476,0.582535414,0.39418509,39,TN,Tennessee,47,"State House District 47 (2012), Tennessee",47,0.315876446
47048,0.074339829,0.124937459,-0.184579102,0.344516721,0.144631355,67,TN,Tennessee,48,"State House District 48 (2012), Tennessee",47,0.373576405
47049,0.241851171,0.136058691,0.013901539,0.54441144,0.390509581,58,TN,Tennessee,49,"State House District 49 (2012), Tennessee",47,0.40358804
47050,0.020905816,0.124923228,-0.245246759,0.229204609,0.055408408,66,TN,Tennessee,50,"State House District 50 (2012), Tennessee",47,0.423855464
47051,-0.208631803,0.157619421,-0.512527201,-0.009403501,-0.325519287,70,TN,Tennessee,51,"State House District 51 (2012), Tennessee",47,0.676634886
47052,-0.135194455,0.133722166,-0.405001778,0.145224956,-0.129288028,46,TN,Tennessee,52,"State House District 52 (2012), Tennessee",47,0.683306304
47053,-0.004217924,0.132983365,-0.248983499,0.275317521,0.066023785,49,TN,Tennessee,53,"State House District 53 (2012), Tennessee",47,0.525124918
47054,-0.30131251,0.127469842,-0.574719579,-0.063840913,-0.248073804,56,TN,Tennessee,54,"State House District 54 (2012), Tennessee",47,0.84767848
47055,-0.385544937,0.134167047,-0.669680318,-0.112741114,-0.498893218,54,TN,Tennessee,55,"State House District 55 (2012), Tennessee",47,0.580130023
47056,-0.224625748,0.18641897,-0.57837261,0.008195263,-0.398251018,37,TN,Tennessee,56,"State House District 56 (2012), Tennessee",47,0.385210466
47057,0.430497832,0.131131801,0.163580091,0.704072099,0.651865838,55,TN,Tennessee,57,"State House District 57 (2012), Tennessee",47,0.275152111
47058,-0.623950823,0.138681348,-0.914373394,-0.34085925,-0.595018995,51,TN,Tennessee,58,"State House District 58 (2012), Tennessee",47,0.878620622
47059,-0.263655046,0.212577505,-0.66106589,0.002124593,-0.579387898,31,TN,Tennessee,59,"State House District 59 (2012), Tennessee",47,0.718434922
47060,0.342619192,0.152060562,0.082886738,0.676136977,0.641086326,49,TN,Tennessee,60,"State House District 60 (2012), Tennessee",47,0.43618249
47061,0.66122248,0.139721351,0.372055307,0.846112756,0.937074838,59,TN,Tennessee,61,"State House District 61 (2012), Tennessee",47,0.253024572
47062,0.55526616,0.159902374,0.288266389,0.902105239,0.910823591,41,TN,Tennessee,62,"State House District 62 (2012), Tennessee",47,0.295888189
47063,0.456438461,0.137211003,0.161824769,0.739270018,0.66406272,43,TN,Tennessee,63,"State House District 63 (2012), Tennessee",47,0.251372715
47064,0.018450213,0.127351283,-0.243090692,0.254191805,-0.016801866,51,TN,Tennessee,64,"State House District 64 (2012), Tennessee",47,0.324061572
47065,0.388800421,0.128136661,0.098912634,0.658791149,0.609357215,58,TN,Tennessee,65,"State House District 65 (2012), Tennessee",47,0.295704259
47066,-0.045164025,0.202442965,-0.289470251,0.379259564,0.014961223,36,TN,Tennessee,66,"State House District 66 (2012), Tennessee",47,0.319669919
47067,-0.006372083,0.229881713,-0.326671794,0.370161429,0.141487924,40,TN,Tennessee,67,"State House District 67 (2012), Tennessee",47,0.553913864
47068,0.398225749,0.153929028,0.055054556,0.618442862,0.469986986,50,TN,Tennessee,68,"State House District 68 (2012), Tennessee",47,0.36307739
47069,0.409075747,0.136605952,0.094390632,0.69365233,0.598437662,46,TN,Tennessee,69,"State House District 69 (2012), Tennessee",47,0.414118726
47070,0.244937084,0.171568908,-0.005265239,0.627804908,0.386936537,35,TN,Tennessee,70,"State House District 70 (2012), Tennessee",47,0.316101262
